,boardnames,wordpair,Clue1,clue_score,clue_rank,alpha,Model
0,e1_board8_words,breeze-bubble,light,8.53557275373994e-05,5752,0.0,swow
0,e1_board8_words,breeze-bubble,ocean,8.934315599995455e-05,4809,0.0,swow
0,e1_board8_words,breeze-bubble,outside,8.579071204397344e-05,5646,0.0,swow
0,e1_board8_words,breeze-bubble,relax,8.431141773206355e-05,6003,0.0,swow
0,e1_board8_words,breeze-bubble,sea,8.598314027373247e-05,5595,0.0,swow
0,e1_board8_words,breeze-bubble,soap,8.351800477519898e-05,6191,0.0,swow
0,e1_board8_words,breeze-bubble,spring,6.28779494785874e-05,9965,0.0,swow
0,e1_board8_words,breeze-bubble,wind,0.00010364142269416689,1681,0.0,swow
0,e1_board8_words,communicate-cooking,bake,7.629227009567434e-05,7524,0.0,swow
0,e1_board8_words,communicate-cooking,book,8.757535274754733e-05,5064,0.0,swow
0,e1_board8_words,communicate-cooking,chef,5.075462450295564e-05,11456,0.0,swow
0,e1_board8_words,communicate-cooking,competition,8.459095394074388e-05,5767,0.0,swow
0,e1_board8_words,communicate-cooking,cultural,6.114303835721303e-05,10161,0.0,swow
0,e1_board8_words,communicate-cooking,culture,6.283144518076556e-05,9866,0.0,swow
0,e1_board8_words,communicate-cooking,food,4.365657839920618e-05,11950,0.0,swow
0,e1_board8_words,communicate-cooking,kitchen,4.8226144622209304e-05,11667,0.0,swow
0,e1_board8_words,communicate-cooking,list,5.8804376426222456e-05,10507,0.0,swow
0,e1_board8_words,communicate-cooking,mother,5.284531639620493e-05,11251,0.0,swow
0,e1_board8_words,communicate-cooking,partner,6.568855013629261e-05,9419,0.0,swow
0,e1_board8_words,communicate-cooking,practice,4.694540154002517e-05,11755,0.0,swow
0,e1_board8_words,communicate-cooking,Ramsey,NA,NA,0.0,swow
0,e1_board8_words,communicate-cooking,recipe,5.2177895123445694e-05,11316,0.0,swow
0,e1_board8_words,communicate-cooking,show,5.163238706053705e-05,11373,0.0,swow
0,e1_board8_words,communicate-cooking,talk,8.953498765264063e-05,4643,0.0,swow
0,e1_board8_words,communicate-cooking,tell,7.842495123460022e-05,7110,0.0,swow
0,e1_board8_words,communicate-cooking,video,5.5887164499979524e-05,10892,0.0,swow
0,e1_board9_words,bat-bounce,ball,7.535554859117478e-05,8151,0.0,swow
0,e1_board9_words,bat-bounce,baseball,7.703790039008707e-05,7765,0.0,swow
0,e1_board9_words,bat-bounce,echolocation,NA,NA,0.0,swow
0,e1_board9_words,bat-bounce,fly,9.836275193595465e-05,2407,0.0,swow
0,e1_board9_words,bat-bounce,groundball,NA,NA,0.0,swow
0,e1_board9_words,bat-bounce,hero,9.466846336266827e-05,3369,0.0,swow
0,e1_board9_words,bat-bounce,move,7.739282731129287e-05,7686,0.0,swow
0,e1_board9_words,bat-bounce,sport,8.336240520946766e-05,6299,0.0,swow
0,e1_board9_words,lunch-almond,allergy,9.164429224041116e-05,4035,0.0,swow
0,e1_board9_words,lunch-almond,food,8.152023450380156e-05,6748,0.0,swow
0,e1_board9_words,lunch-almond,health,6.497553085518421e-05,10022,0.0,swow
0,e1_board9_words,lunch-almond,milk,8.294073128538124e-05,6388,0.0,swow
0,e1_board9_words,lunch-almond,nut,0.000100177141038454,1919,0.0,swow
0,e1_board9_words,lunch-almond,nutrition,9.03919167410707e-05,4374,0.0,swow
0,e1_board9_words,lunch-almond,peanut,8.8974950418542e-05,4780,0.0,swow
0,e1_board9_words,lunch-almond,sandwich,8.101429046276489e-05,6875,0.0,swow
0,e1_board9_words,lunch-almond,snack,8.473980667683132e-05,5911,0.0,swow
0,e1_board9_words,toes-Dracula,blood,8.099161827517116e-05,6825,0.0,swow
0,e1_board9_words,toes-Dracula,body,7.398084245619474e-05,8299,0.0,swow
0,e1_board9_words,toes-Dracula,claw,7.587079333841272e-05,7934,0.0,swow
0,e1_board9_words,toes-Dracula,count,8.833283435878594e-05,5051,0.0,swow
0,e1_board9_words,toes-Dracula,creepy,8.702337334713409e-05,5363,0.0,swow
0,e1_board9_words,toes-Dracula,fetish,9.566485914425541e-05,3270,0.0,swow
0,e1_board9_words,toes-Dracula,freak,8.678102049424666e-05,5412,0.0,swow
0,e1_board9_words,toes-Dracula,ground,5.9441210434661764e-05,10553,0.0,swow
0,e1_board9_words,toes-Dracula,human,7.71108921311715e-05,7687,0.0,swow
0,e1_board9_words,toes-Dracula,person,6.819984391531145e-05,9353,0.0,swow
0,e1_board9_words,toes-Dracula,scary,9.289678650442231e-05,3927,0.0,swow
0,e1_board9_words,toes-Dracula,stub,7.471645760350009e-05,8171,0.0,swow
0,e1_board9_words,toes-Dracula,suck,5.09520304893211e-05,11312,0.0,swow
0,e1_board9_words,toes-Dracula,teeth,8.459294814315041e-05,5966,0.0,swow
0,e1_board9_words,toes-Dracula,twilight,7.113755756418337e-05,8843,0.0,swow
0,e1_board9_words,toes-Dracula,ugly,8.939778128543103e-05,4794,0.0,swow
0,e1_board9_words,toes-Dracula,vampire,8.047818730866973e-05,6927,0.0,swow
0,e1_board9_words,toes-Dracula,vein,8.993229623078055e-05,4666,0.0,swow
0,e1_board10_words,pendulum-dusk,change,0.00010443897401898255,1561,0.0,swow
0,e1_board10_words,pendulum-dusk,clock,8.073844247990748e-05,6639,0.0,swow
0,e1_board10_words,pendulum-dusk,cycle,7.723342390130311e-05,7409,0.0,swow
0,e1_board10_words,pendulum-dusk,end,8.286416916740793e-05,6193,0.0,swow
0,e1_board10_words,pendulum-dusk,evening,8.028884923847158e-05,6728,0.0,swow
0,e1_board10_words,pendulum-dusk,hypnotize,9.894996003221153e-05,2548,0.0,swow
0,e1_board10_words,pendulum-dusk,light,8.458301721273276e-05,5812,0.0,swow
0,e1_board10_words,pendulum-dusk,midnight,8.049598188379634e-05,6685,0.0,swow
0,e1_board10_words,pendulum-dusk,repetitious,NA,NA,0.0,swow
0,e1_board10_words,pendulum-dusk,right,8.242754013543298e-05,6284,0.0,swow
0,e1_board10_words,pendulum-dusk,sun,7.307896187917178e-05,8245,0.0,swow
0,e1_board10_words,pendulum-dusk,sunset,5.3888857235317077e-05,11048,0.0,swow
0,e1_board10_words,pendulum-dusk,swing,4.475578774497794e-05,11792,0.0,swow
0,e1_board10_words,pendulum-dusk,time,7.242013871268315e-05,8368,0.0,swow
0,e1_board10_words,tea-bean,beverage,9.582282505641101e-05,3072,0.0,swow
0,e1_board10_words,tea-bean,black,4.109459098264346e-05,12060,0.0,swow
0,e1_board10_words,tea-bean,Boston,8.262855867349495e-05,6159,0.0,swow
0,e1_board10_words,tea-bean,cafe,9.66393509837195e-05,2911,0.0,swow
0,e1_board10_words,tea-bean,caffeine,0.00010216549978148135,1883,0.0,swow
0,e1_board10_words,tea-bean,coffee,9.084933768006755e-05,4194,0.0,swow
0,e1_board10_words,tea-bean,drink,8.222874307406338e-05,6239,0.0,swow
0,e1_board10_words,tea-bean,food,7.225130640942612e-05,8447,0.0,swow
0,e1_board10_words,tea-bean,green,4.278031019886313e-05,12005,0.0,swow
0,e1_board10_words,tea-bean,legume,7.084855661506014e-05,8715,0.0,swow
0,e1_board10_words,tea-bean,plant,4.420166339985793e-05,11949,0.0,swow
0,e1_board10_words,tea-bean,roast,8.541632214841135e-05,5470,0.0,swow
0,e1_board10_words,tea-bean,Starbucks,NA,NA,0.0,swow
0,e1_board10_words,tea-bean,time,4.3734992412032034e-05,11970,0.0,swow
0,e1_board10_words,tea-bean,vanilla,5.713801445034971e-05,10773,0.0,swow
0,e1_board10_words,tourist-comedy,activity,4.5090321852692376e-05,11691,0.0,swow
0,e1_board10_words,tourist-comedy,attraction,6.774878883459395e-05,9126,0.0,swow
0,e1_board10_words,tourist-comedy,audience,8.868774312769881e-05,4905,0.0,swow
0,e1_board10_words,tourist-comedy,Aziz,NA,NA,0.0,swow
0,e1_board10_words,tourist-comedy,Borat,NA,NA,0.0,swow
0,e1_board10_words,tourist-comedy,cinema,7.961817577148456e-05,6893,0.0,swow
0,e1_board10_words,tourist-comedy,cruise,8.214284345174862e-05,6373,0.0,swow
0,e1_board10_words,tourist-comedy,Ellen,NA,NA,0.0,swow
0,e1_board10_words,tourist-comedy,enjoy,6.544851510032956e-05,9510,0.0,swow
0,e1_board10_words,tourist-comedy,entertain,7.040503365020178e-05,8686,0.0,swow
0,e1_board10_words,tourist-comedy,fun,5.416282643381054e-05,10908,0.0,swow
0,e1_board10_words,tourist-comedy,funny,0.00011106077191659741,843,0.0,swow
0,e1_board10_words,tourist-comedy,happy,9.246489023839196e-05,4037,0.0,swow
0,e1_board10_words,tourist-comedy,Hawaii,7.980616034276657e-05,6853,0.0,swow
0,e1_board10_words,tourist-comedy,Las Vegas,8.357293261385794e-05,6042,0.0,swow
0,e1_board10_words,tourist-comedy,laugh,0.0001110112110927028,848,0.0,swow
0,e1_board10_words,tourist-comedy,performance,6.297401442967189e-05,9866,0.0,swow
0,e1_board10_words,tourist-comedy,plan,7.575206075197713e-05,7682,0.0,swow
0,e1_board10_words,tourist-comedy,show,6.744577847354076e-05,9193,0.0,swow
0,e1_board10_words,tourist-comedy,sightseeing,NA,NA,0.0,swow
0,e1_board10_words,tourist-comedy,tacky,0.000107155320677772,1280,0.0,swow
0,e1_board10_words,tourist-comedy,theatre,NA,NA,0.0,swow
0,e1_board10_words,tourist-comedy,ticket,6.78425228461506e-05,9104,0.0,swow
0,e1_board10_words,tourist-comedy,travel,9.083978095567474e-05,4420,0.0,swow
0,e1_board10_words,tourist-comedy,vacation,7.561421656561231e-05,7708,0.0,swow
0,e2_board1_words,cave-knight,adventure,7.73378993860903e-05,7573,0.0,swow
0,e2_board1_words,cave-knight,Batman,4.842251825214537e-05,11517,0.0,swow
0,e2_board1_words,cave-knight,castle,7.342270261007975e-05,8470,0.0,swow
0,e2_board1_words,cave-knight,dark,5.231809730876686e-05,11268,0.0,swow
0,e2_board1_words,cave-knight,darkness,4.9871127292001725e-05,11445,0.0,swow
0,e2_board1_words,cave-knight,dragon,4.866993735199405e-05,11506,0.0,swow
0,e2_board1_words,cave-knight,dungeon,8.169322399763663e-05,6535,0.0,swow
0,e2_board1_words,cave-knight,hide,7.593048615271001e-05,7900,0.0,swow
0,e2_board1_words,cave-knight,kingdom,9.627161908779408e-05,2983,0.0,swow
0,e2_board1_words,cave-knight,medieval,7.818385888350915e-05,7398,0.0,swow
0,e2_board1_words,cave-knight,monster,6.822437982765237e-05,9430,0.0,swow
0,e2_board1_words,cave-knight,opposite,0.00011090586559733824,612,0.0,swow
0,e2_board1_words,cave-knight,protection,7.214295691092858e-05,8711,0.0,swow
0,e2_board1_words,cave-knight,quest,7.331036036710107e-05,8487,0.0,swow
0,e2_board1_words,cave-knight,soldier,9.642806877543112e-05,2946,0.0,swow
0,e2_board1_words,cave-knight,valor,9.020360807460589e-05,4375,0.0,swow
0,e2_board1_words,cave-knight,warrior,8.121585126932181e-05,6641,0.0,swow
0,e2_board1_words,cave-knight,warrior{space}tunnel,NA,NA,0.0,swow
0,e2_board1_words,quick-glow,comet,7.537323068998609e-05,7933,0.0,swow
0,e2_board1_words,quick-glow,explosion,0.00010771619608887522,1044,0.0,swow
0,e2_board1_words,quick-glow,fire,6.39314511464963e-05,10033,0.0,swow
0,e2_board1_words,quick-glow,firefly,5.2595332641517427e-05,11317,0.0,swow
0,e2_board1_words,quick-glow,firework,6.0598902650322616e-05,10475,0.0,swow
0,e2_board1_words,quick-glow,flare,5.357175315297406e-05,11226,0.0,swow
0,e2_board1_words,quick-glow,flash,7.384620396991169e-05,8270,0.0,swow
0,e2_board1_words,quick-glow,flashlight,6.032092702308599e-05,10521,0.0,swow
0,e2_board1_words,quick-glow,flicker,6.37718821086491e-05,10062,0.0,swow
0,e2_board1_words,quick-glow,laser,4.0232081407592226e-05,11877,0.0,swow
0,e2_board1_words,quick-glow,light,5.4128140273584964e-05,11173,0.0,swow
0,e2_board1_words,quick-glow,lightening,6.86806588836641e-05,9287,0.0,swow
0,e2_board1_words,quick-glow,lightning,8.104300115445676e-05,6572,0.0,swow
0,e2_board1_words,quick-glow,match,5.878073244178773e-05,10693,0.0,swow
0,e2_board1_words,quick-glow,neon,5.179745167426203e-05,11390,0.0,swow
0,e2_board1_words,quick-glow,shine,6.740977578069992e-05,9505,0.0,swow
0,e2_board1_words,quick-glow,shine{space}fast,NA,NA,0.0,swow
0,e2_board1_words,quick-glow,silver,7.81649009096966e-05,7270,0.0,swow
0,e2_board1_words,quick-glow,spark,6.878095142274644e-05,9270,0.0,swow
0,e2_board1_words,tree-oak,acorn,8.930426639012767e-05,4458,0.0,swow
0,e2_board1_words,tree-oak,arbor,NA,NA,0.0,swow
0,e2_board1_words,tree-oak,bark,8.545304297661404e-05,5360,0.0,swow
0,e2_board1_words,tree-oak,branch,7.35191868393279e-05,8250,0.0,swow
0,e2_board1_words,tree-oak,climb,9.841886814739354e-05,2552,0.0,swow
0,e2_board1_words,tree-oak,deciduous,NA,NA,0.0,swow
0,e2_board1_words,tree-oak,foliage,6.069077226014051e-05,10472,0.0,swow
0,e2_board1_words,tree-oak,forest,5.4604908515925815e-05,11185,0.0,swow
0,e2_board1_words,tree-oak,green,5.477031766230209e-05,11171,0.0,swow
0,e2_board1_words,tree-oak,leaf,6.271094348363033e-05,10165,0.0,swow
0,e2_board1_words,tree-oak,maple,9.510128455026991e-05,3223,0.0,swow
0,e2_board1_words,tree-oak,nature,4.6287294555709474e-05,11736,0.0,swow
0,e2_board1_words,tree-oak,photosynthesis,4.5004312041664424e-05,11788,0.0,swow
0,e2_board1_words,tree-oak,plant,5.966559174123774e-05,10618,0.0,swow
0,e2_board1_words,tree-oak,Quercus,NA,NA,0.0,swow
0,e2_board1_words,tree-oak,root,5.5661411477599994e-05,11074,0.0,swow
0,e2_board1_words,tree-oak,squirrel,8.166019857707713e-05,6323,0.0,swow
0,e2_board1_words,tree-oak,sturdy,4.56286983345805e-05,11765,0.0,swow
0,e2_board1_words,tree-oak,sycamore,NA,NA,0.0,swow
0,e2_board1_words,tree-oak,tree,6.362508371090012e-05,10032,0.0,swow
0,e2_board1_words,tree-oak,wood,4.991158423821763e-05,11549,0.0,swow
0,e2_board1_words,tree-oak,wood{space}plant,NA,NA,0.0,swow
0,e2_board2_words,gold-silver,bronze,8.235707636330084e-05,6308,0.0,swow
0,e2_board2_words,gold-silver,coin,6.080444915188852e-05,9872,0.0,swow
0,e2_board2_words,gold-silver,commodity,NA,NA,0.0,swow
0,e2_board2_words,gold-silver,currency,6.529859485430448e-05,9240,0.0,swow
0,e2_board2_words,gold-silver,element,5.838500819492e-05,10180,0.0,swow
0,e2_board2_words,gold-silver,grey{space}24k,NA,NA,0.0,swow
0,e2_board2_words,gold-silver,jewelry,9.304903981073072e-05,4135,0.0,swow
0,e2_board2_words,gold-silver,luxury,5.355240504363305e-05,10748,0.0,swow
0,e2_board2_words,gold-silver,medal,8.884986913711184e-05,5051,0.0,swow
0,e2_board2_words,gold-silver,metal,7.525861609766077e-05,7642,0.0,swow
0,e2_board2_words,gold-silver,money,5.7255201673064e-05,10310,0.0,swow
0,e2_board2_words,gold-silver,precious,8.158110551405216e-05,6468,0.0,swow
0,e2_board2_words,gold-silver,treasure,6.055348996068497e-05,9904,0.0,swow
0,e2_board2_words,gold-silver,valuable,6.38177355451529e-05,9457,0.0,swow
0,e2_board2_words,stern-wind,air,7.600427565376445e-05,7677,0.0,swow
0,e2_board2_words,stern-wind,blow,7.147927703371326e-05,8370,0.0,swow
0,e2_board2_words,stern-wind,boat,7.70182093270098e-05,7509,0.0,swow
0,e2_board2_words,stern-wind,brisk,8.50052522653394e-05,6010,0.0,swow
0,e2_board2_words,stern-wind,cold,7.25434792930365e-05,8226,0.0,swow
0,e2_board2_words,stern-wind,fierce,9.527498755406149e-05,3887,0.0,swow
0,e2_board2_words,stern-wind,force,9.497585696857639e-05,3928,0.0,swow
0,e2_board2_words,stern-wind,galeforce,NA,NA,0.0,swow
0,e2_board2_words,stern-wind,harsh,9.26316493705235e-05,4429,0.0,swow
0,e2_board2_words,stern-wind,horn,8.152820109608802e-05,6694,0.0,swow
0,e2_board2_words,stern-wind,hurricane,0.00010066117639784982,2833,0.0,swow
0,e2_board2_words,stern-wind,sail,7.608310913356058e-05,7661,0.0,swow
0,e2_board2_words,stern-wind,sailboat,4.6886694831308265e-05,11095,0.0,swow
0,e2_board2_words,stern-wind,ship,7.637617463086538e-05,7612,0.0,swow
0,e2_board2_words,stern-wind,strong,9.132803427406597e-05,4717,0.0,swow
0,e2_board2_words,stern-wind,tornado,0.00011234107355670311,984,0.0,swow
0,e2_board2_words,stern-wind,tough,9.375648275001394e-05,4166,0.0,swow
0,e2_board2_words,stern-wind,weather,6.47654024789529e-05,9275,0.0,swow
0,e2_board2_words,stern-wind,whip,6.446767404675185e-05,9300,0.0,swow
0,e2_board2_words,stern-wind,wind,7.61395606252581e-05,7654,0.0,swow
0,e2_board2_words,stern-wind,autoclave,NA,NA,0.0,swow
0,e2_board2_words,sun-bowl,breakfast,6.972579148167823e-05,8719,0.0,swow
0,e2_board2_words,sun-bowl,cereal,7.80598234398695e-05,7192,0.0,swow
0,e2_board2_words,sun-bowl,chip,6.987714540289905e-05,8696,0.0,swow
0,e2_board2_words,sun-bowl,circle,0.00010226413867859567,2304,0.0,swow
0,e2_board2_words,sun-bowl,contain,5.4185564260808864e-05,10660,0.0,swow
0,e2_board2_words,sun-bowl,curvature,NA,NA,0.0,swow
0,e2_board2_words,sun-bowl,football,8.930680765120251e-05,4862,0.0,swow
0,e2_board2_words,sun-bowl,heat,6.630842449516672e-05,9219,0.0,swow
0,e2_board2_words,sun-bowl,i_dont_tihnk_t,NA,NA,0.0,swow
0,e2_board2_words,sun-bowl,ice cream,7.11524630980768e-05,8476,0.0,swow
0,e2_board2_words,sun-bowl,picnic,3.114771675010908e-05,12133,0.0,swow
0,e2_board2_words,sun-bowl,plate,3.0274981198223628e-05,12143,0.0,swow
0,e2_board2_words,sun-bowl,plate{space}hot,NA,NA,0.0,swow
0,e2_board2_words,sun-bowl,raisin,7.150100137710792e-05,8413,0.0,swow
0,e2_board2_words,sun-bowl,raisin bran,NA,NA,0.0,swow
0,e2_board2_words,sun-bowl,round,8.208043594389505e-05,6363,0.0,swow
0,e2_board2_words,sun-bowl,set,3.969001699938701e-05,11850,0.0,swow
0,e2_board2_words,sun-bowl,sphere,9.843605363865334e-05,2998,0.0,swow
0,e2_board2_words,sun-bowl,sundae,8.804537714704661e-05,5162,0.0,swow
0,e2_board3_words,holy-kind,angel,4.8117283175413647e-05,11527,0.0,swow
0,e2_board3_words,holy-kind,charity,8.270540107221102e-05,6328,0.0,swow
0,e2_board3_words,holy-kind,Christ,8.893314527034532e-05,4875,0.0,swow
0,e2_board3_words,holy-kind,Christian,0.00010242293869112859,1959,0.0,swow
0,e2_board3_words,holy-kind,church,0.00010435966351821048,1647,0.0,swow
0,e2_board3_words,holy-kind,commandment,NA,NA,0.0,swow
0,e2_board3_words,holy-kind,commandments,NA,NA,0.0,swow
0,e2_board3_words,holy-kind,diet,6.131148291311437e-05,10225,0.0,swow
0,e2_board3_words,holy-kind,emotion,5.1402199166899444e-05,11315,0.0,swow
0,e2_board3_words,holy-kind,generous,9.070571175128717e-05,4446,0.0,swow
0,e2_board3_words,holy-kind,good,5.231201612167421e-05,11236,0.0,swow
0,e2_board3_words,holy-kind,Jesus,8.545221906753918e-05,5696,0.0,swow
0,e2_board3_words,holy-kind,lesson,9.444373663698122e-05,3576,0.0,swow
0,e2_board3_words,holy-kind,moral,8.108733117590162e-05,6707,0.0,swow
0,e2_board3_words,holy-kind,nice,6.881256224426393e-05,9139,0.0,swow
0,e2_board3_words,holy-kind,nun,8.838661043642953e-05,5009,0.0,swow
0,e2_board3_words,holy-kind,preacher,0.00010620347704531051,1384,0.0,swow
0,e2_board3_words,holy-kind,priest,0.00010921237933959679,926,0.0,swow
0,e2_board3_words,holy-kind,religion,0.00010259124835704442,1938,0.0,swow
0,e2_board3_words,holy-kind,religious,0.00010095076939970806,2235,0.0,swow
0,e2_board3_words,holy-kind,righteous,7.25451145825667e-05,8453,0.0,swow
0,e2_board3_words,holy-kind,saint,9.244665213208567e-05,4034,0.0,swow
0,e2_board3_words,holy-kind,virtue,6.247516589771057e-05,10053,0.0,swow
0,e2_board3_words,rude-regret,anger,9.356279152334219e-05,3861,0.0,swow
0,e2_board3_words,rude-regret,angry,9.653195115408082e-05,3226,0.0,swow
0,e2_board3_words,rude-regret,argument,0.00010502849090728138,1679,0.0,swow
0,e2_board3_words,rude-regret,asshole,8.85193101495505e-05,4972,0.0,swow
0,e2_board3_words,rude-regret,attitude,5.2639644760303824e-05,11121,0.0,swow
0,e2_board3_words,rude-regret,bad,6.483573256409241e-05,9651,0.0,swow
0,e2_board3_words,rude-regret,bully,8.561866190638167e-05,5584,0.0,swow
0,e2_board3_words,rude-regret,consequence,8.695914049367434e-05,5318,0.0,swow
0,e2_board3_words,rude-regret,fight,9.978233666243323e-05,2579,0.0,swow
0,e2_board3_words,rude-regret,guilt,7.553151745087568e-05,7799,0.0,swow
0,e2_board3_words,rude-regret,hindsight,9.962285435432347e-05,2625,0.0,swow
0,e2_board3_words,rude-regret,impression,5.412977879733743e-05,10985,0.0,swow
0,e2_board3_words,rude-regret,insult,9.461609229675119e-05,3642,0.0,swow
0,e2_board3_words,rude-regret,mean,8.562359806456894e-05,5582,0.0,swow
0,e2_board3_words,rude-regret,misbehave,8.182952086241396e-05,6471,0.0,swow
0,e2_board3_words,rude-regret,mistake,0.00011132446271204901,800,0.0,swow
0,e2_board3_words,rude-regret,negative,7.559387679914577e-05,7787,0.0,swow
0,e2_board3_words,rude-regret,re,NA,NA,0.0,swow
0,e2_board3_words,rude-regret,remorse,9.231521364964172e-05,4155,0.0,swow
0,e2_board3_words,rude-regret,road rage,NA,NA,0.0,swow
0,e2_board3_words,rude-regret,shame,8.970862042079521e-05,4716,0.0,swow
0,e2_board3_words,rude-regret,sin,5.968664491957431e-05,10341,0.0,swow
0,e2_board3_words,rude-regret,sorry,9.875202890498876e-05,2784,0.0,swow
0,e2_board3_words,rude-regret,tantrum,8.910542575781893e-05,4850,0.0,swow
0,e2_board3_words,rude-regret,upset,9.488190037206225e-05,3581,0.0,swow
