"sona_id","wordpair","clue","accessibility","distinctiveness","response"
58953,"tree-oak","deciduous","low","low",1
58953,"quick-glow","fire","high","low",1
58953,"onion-cigarette","disgust","low","low",4
58953,"onion-cigarette","pungent","low","high",5
58953,"near-astronaut","mars","low","low",1
58953,"homeless-apartment","shelter","low","high",5
58953,"homeless-apartment","food","low","low",1
58953,"near-astronaut","space","low","high",1
58953,"onion-cigarette","mouth","high","low",1
58953,"onion-cigarette","smell","high","high",5
58953,"near-astronaut","train","high","low",1
58953,"near-astronaut","far","high","high",5
58953,"homeless-apartment","house","high","high",2
58953,"homeless-apartment","live","high","low",2
60767,"breeze-bubble","outside","high","low",2
60767,"bad-actress","music","high","low",2
60767,"breeze-bubble","air","high","high",3
60767,"bad-actress","drama","low","high",4
60767,"breeze-bubble","effect","low","low",1
60767,"communicate-cooking","competition","low","low",2
60767,"bad-actress","movie","high","high",3
60767,"communicate-cooking","ramsey","low","high",5
60767,"communicate-cooking","talk","high","high",5
60767,"breeze-bubble","blow","low","high",2
60767,"communicate-cooking","tell","high","low",3
60767,"bad-actress","rot","low","low",1
60767,"olive-real","natural","high","high",2
60767,"weird-trauma","you","high","low",4
60767,"olive-real","unsugarcoated","low","high",2
60767,"candle-wick","board","low","low",1
60767,"weird-trauma","crazy","high","high",5
60767,"olive-real","italian","low","low",5
60767,"weird-trauma","minority","low","low",4
60767,"candle-wick","fire","high","high",5
60767,"candle-wick","flame","low","high",5
60767,"olive-real","eat","high","low",3
60767,"weird-trauma","horror","low","high",4
60767,"candle-wick","light","high","low",5
60767,"jump-leap","hop","high","high",5
60767,"jump-leap","trampoline","low","high",5
60767,"travel-ankle","trip","low","high",3
60767,"dream-bet","chance","high","high",5
60767,"dream-bet","luck","low","high",4
60767,"travel-ankle","break","high","low",3
60767,"dream-bet","money","high","low",3
60767,"dream-bet","dopamine","low","low",4
60767,"jump-leap","move","high","low",5
60767,"jump-leap","faith","low","low",5
60767,"travel-ankle","walk","high","high",3
60767,"travel-ankle","ale","low","low",1
60767,"sit-stand","symphony","low","low",1
60767,"crust-boot","item","low","low",1
60767,"elm-rock","landmark","low","low",3
60767,"elm-rock","tree","high","high",4
60767,"elm-rock","wood","low","high",4
60767,"crust-boot","mud","high","high",4
60767,"sit-stand","still","high","low",5
60767,"crust-boot","fisherman","low","high",3
60767,"elm-rock","hard","high","low",4
60767,"sit-stand","position","low","high",5
60767,"crust-boot","old","high","low",5
60767,"sit-stand","chair","high","high",5
60767,"old-new","opposite","low","low",4
60767,"glass-cage","bar","high","high",3
60767,"east-short","small","high","high",3
60767,"old-new","generation","low","high",4
60767,"east-short","directionless","low","high",2
60767,"east-short","navigate","low","low",3
60767,"east-short","turn","high","low",4
60767,"old-new","age","high","high",5
60767,"glass-cage","contain","low","high",4
60767,"glass-cage","exhibit","low","low",5
60767,"old-new","time","high","low",4
60767,"glass-cage","break","high","low",3
60767,"famine-calorie","deficit","low","low",3
60767,"hundred-economy","dollars","high","high",5
60767,"hundred-economy","dollar","low","high",4
60767,"circle-dance","round","high","high",3
60767,"circle-dance","campfire","low","low",4
60767,"famine-calorie","diet","high","high",5
60767,"hundred-economy","wall street","low","low",5
60767,"famine-calorie","food","high","low",4
60767,"hundred-economy","money","high","low",5
60767,"circle-dance","twirl","low","high",4
60767,"circle-dance","move","high","low",4
60767,"famine-calorie","hunger","low","high",5
60767,"teeth-gums","floss","low","high",4
60767,"rude-regret","mean","high","low",4
60767,"teeth-gums","mouth","high","high",5
60767,"rude-regret","hindsight","low","low",2
60767,"rude-regret","bad","high","high",2
60767,"teeth-gums","brush","high","low",5
60767,"holy-kind","lesson","low","low",1
60767,"rude-regret","shame","low","high",4
60767,"teeth-gums","gingivitis","low","low",3
60767,"holy-kind","saint","low","high",3
60767,"holy-kind","nice","high","low",2
60767,"holy-kind","good","high","high",4
60767,"sun-bowl","set","high","low",1
60767,"sun-bowl","heat","low","high",1
60767,"stern-wind","air","high","low",2
60767,"stern-wind","horn","low","low",1
60767,"stern-wind","galeforce","low","high",1
60767,"gold-silver","commodity","low","low",3
60767,"sun-bowl","breakfast","high","high",4
60767,"stern-wind","galeforce","high","high",4
60767,"gold-silver","bronze","low","high",5
60767,"gold-silver","jewelry","high","high",5
60767,"gold-silver","money","high","low",2
60767,"sun-bowl","contain","low","low",1
60767,"pendulum-dusk","hypnotize","low","low",2
60767,"tourist-comedy","las vegas","low","low",4
60767,"tea-bean","time","high","low",1
60767,"tea-bean","starbucks","low","low",3
60767,"tourist-comedy","fun","high","high",3
60767,"pendulum-dusk","right","high","low",1
60767,"tourist-comedy","theatre","low","high",1
60767,"pendulum-dusk","repetitious","low","high",2
60767,"tea-bean","coffee","high","high",3
60767,"tourist-comedy","show","high","low",5
60767,"tea-bean","food","low","high",1
60767,"pendulum-dusk","time","high","high",2
60767,"heavy-feather","oxymoron","low","high",4
60767,"heavy-feather","might","high","low",1
60767,"flat-alike","plain","low","high",1
60767,"perjury-adultery","trump","low","low",5
60767,"flat-alike","feet","high","low",1
60767,"flat-alike","pancake","low","low",2
60767,"perjury-adultery","cheat","high","high",5
60767,"heavy-feather","opposite","low","low",5
60767,"perjury-adultery","wrong","high","low",5
60767,"perjury-adultery","sin","low","high",5
60767,"heavy-feather","weight","high","high",2
60767,"flat-alike","same","high","high",2
60767,"army-drum","revolution","low","low",2
60767,"army-drum","war","high","low",2
60767,"army-drum","march","high","high",3
60767,"happy-sad","oppose","low","low",2
60767,"happy-sad","emotion","low","high",4
60767,"giant-subtle","unnoticed","low","high",2
60767,"giant-subtle","quiet","high","low",2
60767,"happy-sad","feeling","high","low",5
60767,"giant-subtle","big","high","high",2
60767,"giant-subtle","subdue","low","low",2
60767,"army-drum","bugle","low","high",3
60767,"happy-sad","mood","high","high",4
60767,"definition-assist","explain","high","low",2
60767,"pants-collar","shirt","high","high",4
60767,"war-quiet","negotiate","low","low",2
60767,"war-quiet","silence","low","high",1
60767,"pants-collar","suit","high","low",4
60767,"pants-collar","cloth","low","low",2
60767,"war-quiet","death","high","low",2
60767,"war-quiet","peace","high","high",1
60767,"pants-collar","apparel","low","high",4
60767,"definition-assist","help","high","high",3
60767,"definition-assist","synonym","low","low",2
60767,"definition-assist","rondo","low","high",1
60767,"exam-algebra","test","high","low",5
60767,"giggle-abnormal","happy","high","low",2
60767,"exam-algebra","knowledge","low","low",3
60767,"giggle-abnormal","funny","high","high",3
60767,"void-couch","move","high","low",3
60767,"giggle-abnormal","goofy","low","high",2
60767,"exam-algebra","math","low","high",5
60767,"giggle-abnormal","giddy","low","low",2
60767,"void-couch","empty","high","high",2
60767,"void-couch","purchase","low","low",1
60767,"exam-algebra","school","high","high",4
60767,"void-couch","seatcheck","low","high",1
60767,"graph-copy","photo","low","high",2
60767,"graph-copy","cheat","low","low",2
60767,"corpse-fight","kill","high","low",4
60767,"corpse-fight","gladiator","low","low",3
60767,"kitchen-egg","food","high","low",3
60767,"corpse-fight","war","low","high",4
60767,"graph-copy","paper","high","high",2
60767,"kitchen-egg","domestic","low","low",1
60767,"graph-copy","work","high","low",1
60767,"corpse-fight","death","high","high",4
60767,"kitchen-egg","cook","high","high",4
60767,"kitchen-egg","omelet","low","high",5
60767,"tree-oak","green","high","low",4
60767,"quick-glow","flash","high","high",2
60767,"cave-knight","castle","high","high",5
60767,"tree-oak","wood","high","high",4
60767,"tree-oak","maple","low","high",4
60767,"cave-knight","dark","high","low",5
60767,"quick-glow","flicker","low","high",2
60767,"tree-oak","deciduous","low","low",1
60767,"cave-knight","opposite","low","low",1
60767,"quick-glow","firework","low","low",2
60767,"cave-knight","dungeon","low","high",2
60767,"quick-glow","fire","high","low",3
60767,"chair-table","mealtime","low","low",2
60767,"feet-chapel","kneel","high","high",4
60767,"garage-bone","epidermis","low","high",1
60767,"feet-chapel","foot","low","low",1
60767,"garage-bone","snoopy","low","low",1
60767,"garage-bone","car","high","low",1
60767,"chair-table","furniture","low","high",5
60767,"feet-chapel","god","high","low",3
60767,"feet-chapel","penny loafers","low","high",1
60767,"chair-table","dinner","high","low",3
60767,"garage-bone","back","high","high",2
60767,"chair-table","sit","high","high",3
60767,"near-astronaut","far","high","high",4
60767,"near-astronaut","train","high","low",1
60767,"near-astronaut","space","low","high",3
60767,"onion-cigarette","smell","high","high",3
60767,"near-astronaut","mars","low","low",3
60767,"onion-cigarette","disgust","low","low",1
60767,"homeless-apartment","shelter","low","high",3
60767,"onion-cigarette","mouth","high","low",1
60767,"homeless-apartment","house","high","high",4
60767,"homeless-apartment","live","high","low",3
60767,"homeless-apartment","food","low","low",1
60767,"onion-cigarette","pungent","low","high",5
60767,"bat-bounce","hero","low","low",1
60767,"toes-dracula","person","high","low",1
60767,"lunch-almond","food","high","low",2
60767,"lunch-almond","snack","high","high",3
60767,"lunch-almond","peanut","low","high",3
60767,"bat-bounce","ball","high","high",1
60767,"lunch-almond","allergy","low","low",2
60767,"toes-dracula","claw","low","high",2
60767,"bat-bounce","move","high","low",2
60767,"toes-dracula","twilight","low","low",1
60767,"toes-dracula","count","high","high",2
60767,"bat-bounce","sport","low","high",1
60767,"lion-tiger","animal","high","high",5
60767,"snake-ash","molt","low","high",2
60767,"hand-birth","right","high","low",1
60767,"lion-tiger","cat","high","low",4
60767,"snake-ash","black","high","high",2
60767,"lion-tiger","feline","low","high",4
60767,"lion-tiger","mammal","low","low",4
60767,"hand-birth","midwife","low","high",2
60767,"hand-birth","masturbate","low","low",1
60767,"snake-ash","slither","low","low",2
60767,"hand-birth","baby","high","high",3
60767,"snake-ash","you","high","low",1
60767,"birds-aircraft","sky","low","high",4
60767,"school-stop","sign","low","high",3
60767,"beginning-brake","time","high","low",2
60767,"beginning-brake","cautious","low","low",2
60767,"school-stop","break","high","low",2
60767,"birds-aircraft","flight","high","high",4
60767,"beginning-brake","start","high","high",3
60767,"school-stop","crosswalk","low","low",4
60767,"birds-aircraft","fly","high","low",5
60767,"birds-aircraft","turbine","low","low",4
60767,"beginning-brake","end","low","high",2
60767,"school-stop","end","high","high",1
59930,"east-short","turn","high","low",2
59930,"glass-cage","bar","high","high",2
59930,"old-new","opposite","low","low",5
59930,"old-new","generation","low","high",5
59930,"east-short","small","high","high",1
59930,"glass-cage","contain","low","high",2
59930,"east-short","navigate","low","low",2
59930,"east-short","directionless","low","high",2
59930,"old-new","age","high","high",5
59930,"glass-cage","break","high","low",3
59930,"glass-cage","exhibit","low","low",3
59930,"old-new","time","high","low",4
59930,"heavy-feather","oxymoron","low","high",5
59930,"flat-alike","feet","high","low",2
59930,"perjury-adultery","cheat","high","high",5
59930,"perjury-adultery","sin","low","high",5
59930,"flat-alike","pancake","low","low",2
59930,"perjury-adultery","wrong","high","low",5
59930,"heavy-feather","weight","high","high",5
59930,"flat-alike","same","high","high",2
59930,"perjury-adultery","trump","low","low",1
59930,"flat-alike","plain","low","high",2
59930,"heavy-feather","might","high","low",2
59930,"heavy-feather","opposite","low","low",5
59930,"holy-kind","lesson","low","low",2
59930,"teeth-gums","gingivitis","low","low",5
59930,"holy-kind","nice","high","low",4
59930,"rude-regret","mean","high","low",4
59930,"holy-kind","saint","low","high",5
59930,"teeth-gums","brush","high","low",5
59930,"holy-kind","good","high","high",4
59930,"teeth-gums","mouth","high","high",5
59930,"teeth-gums","floss","low","high",5
59930,"rude-regret","hindsight","low","low",2
59930,"rude-regret","bad","high","high",2
59930,"rude-regret","shame","low","high",2
59930,"war-quiet","death","high","low",2
59930,"definition-assist","rondo","low","high",1
59930,"pants-collar","apparel","low","high",2
59930,"war-quiet","negotiate","low","low",2
59930,"definition-assist","synonym","low","low",1
59930,"definition-assist","explain","high","low",1
59930,"pants-collar","cloth","low","low",4
59930,"war-quiet","peace","high","high",5
59930,"war-quiet","silence","low","high",1
59930,"pants-collar","shirt","high","high",3
59930,"pants-collar","suit","high","low",3
59930,"definition-assist","help","high","high",2
59930,"corpse-fight","gladiator","low","low",2
59930,"kitchen-egg","domestic","low","low",1
59930,"kitchen-egg","food","high","low",3
59930,"graph-copy","work","high","low",2
59930,"kitchen-egg","cook","high","high",4
59930,"corpse-fight","war","low","high",4
59930,"graph-copy","cheat","low","low",2
59930,"corpse-fight","kill","high","low",4
59930,"graph-copy","paper","high","high",4
59930,"graph-copy","photo","low","high",5
59930,"corpse-fight","death","high","high",4
59930,"kitchen-egg","omelet","low","high",5
59930,"feet-chapel","god","high","low",2
